Date,Time,Agent ID,Department ID,Talk Time,Hold Time,ACW Time,Waiting Time,Call Transferred
2024-02-01,14:22:08,14,1,446,104,18,133,0
2023-01-30,17:00:08,18,4,330,236,61,85,0
2024-12-12,17:47:04,22,1,298,238,113,111,1
2022-08-04,11:48:20,18,1,543,237,82,120,1
2024-03-30,12:22:50,14,1,451,74,62,145,0
2022-01-21,20:30:21,20,2,539,147,110,124,1
2022-03-03,11:13:46,3,3,343,186,81,160,0
2024-03-02,13:38:37,12,4,188,289,63,243,1
2022-02-06,10:40:13,14,2,528,254,90,113,0
2023-01-20,16:38:30,16,1,374,262,32,44,0
2024-12-11,08:00:02,16,2,294,264,22,131,1
2024-12-11,07:40:45,3,2,395,103,67,192,1
2022-06-01,15:13:56,11,4,553,267,10,294,0
2023-06-12,14:10:06,21,3,457,207,63,43,0
2022-05-15,12:35:51,14,1,201,107,93,146,0
2024-02-15,10:35:31,17,2,241,148,30,245,1
2022-01-24,13:00:31,22,2,415,257,49,244,1
2024-05-21,12:00:22,12,2,254,189,78,146,1
2023-11-04,13:53:40,12,1,281,204,57,158,1
2023-12-10,09:06:34,8,3,578,173,23,141,0
2022-09-08,16:15:50,22,2,291,100,18,58,1
2024-11-09,18:08:34,13,1,226,202,21,223,0
2022-01-24,16:47:44,17,3,501,197,24,45,0
2022-01-02,17:33:14,14,1,366,141,40,197,0
2024-03-08,19:26:56,16,1,233,119,75,97,0
2024-01-25,09:11:49,4,1,211,131,41,224,0
2023-07-04,14:35:56,7,2,453,220,95,279,1
2022-09-15,12:11:51,2,1,209,167,29,187,0
2023-05-28,13:22:02,10,1,294,92,108,226,0
2024-07-09,10:58:12,4,1,548,93,46,279,0
2023-08-15,14:02:08,1,3,485,77,54,84,1
2024-03-29,13:19:52,2,3,301,176,63,163,0
2024-09-15,12:46:18,4,1,441,97,80,155,0
2022-03-08,18:21:00,5,1,333,121,17,193,1
2023-02-01,16:10:48,25,1,231,271,17,142,1
2022-02-24,08:07:57,2,1,457,141,106,156,0
2024-08-11,15:07:47,6,1,361,92,107,159,1
2024-09-15,10:09:45,4,1,447,105,88,277,0
2024-10-11,11:18:27,7,3,597,282,113,268,1
2023-03-29,13:58:34,15,2,232,219,89,131,0
2022-04-16,09:41:10,8,1,357,253,62,141,1
2022-01-19,13:19:14,25,1,564,259,67,145,0
2022-06-14,11:08:50,14,1,379,204,10,176,0
2024-11-01,14:27:07,1,3,433,270,14,85,1
2024-03-14,12:26:00,23,2,286,183,11,300,0
2022-12-24,19:54:03,2,2,382,295,51,54,0
2024-08-09,10:58:58,3,1,228,218,88,162,1
2023-07-08,12:27:10,7,1,364,131,32,79,1
2023-04-13,10:08:58,19,3,531,163,53,230,1
2022-08-07,07:39:43,13,1,192,291,53,226,1
2023-04-15,12:07:35,5,4,350,277,12,193,0
2024-05-03,10:55:36,20,1,342,117,120,139,1
2023-06-18,15:29:48,15,1,490,127,11,80,1
2024-09-19,16:03:56,21,1,201,214,117,283,0
2022-10-24,06:21:45,22,3,370,75,27,59,0
2024-01-12,10:50:53,16,1,433,281,102,290,0
2024-05-20,04:31:17,6,2,246,227,54,67,1
2024-01-04,12:49:12,25,1,492,299,89,186,0
2023-12-30,11:50:16,24,3,188,131,116,140,0
2023-07-17,13:56:43,18,4,327,293,31,206,1
2024-10-06,10:05:01,23,1,456,110,115,87,1
2024-05-26,14:38:21,6,4,556,94,32,145,1
2024-11-10,16:00:56,11,1,372,198,90,167,0
2022-05-08,16:36:30,12,2,515,106,68,291,0
2024-05-17,12:51:19,25,2,544,76,87,75,0
2023-02-04,16:25:47,23,4,401,107,92,286,0
2023-07-12,03:22:26,8,3,404,90,52,59,0
2023-09-24,07:16:53,2,1,510,85,103,228,1
2024-10-17,13:37:02,17,1,557,98,24,71,1
2024-03-20,07:32:25,17,1,580,280,72,271,0
2024-10-15,17:49:41,16,3,230,85,12,100,1
2024-01-09,16:47:13,2,3,318,275,68,242,0
2024-08-09,19:23:02,18,2,540,129,69,50,0
2024-05-24,07:50:33,15,3,190,134,80,34,0
2022-04-18,21:02:21,19,1,587,300,49,197,0
2024-07-20,09:04:59,2,4,539,269,10,104,1
2024-08-23,08:38:54,22,1,530,220,10,71,0
2022-10-22,17:48:02,25,3,421,70,41,80,0
2022-03-18,15:00:11,23,1,407,95,45,257,0
2024-05-26,04:07:58,20,3,194,156,118,168,0
2022-09-18,13:28:01,14,1,202,131,62,160,1
2023-01-07,16:13:23,8,4,504,73,68,258,1
2024-05-17,19:41:24,24,2,272,251,91,142,0
2022-02-17,12:42:46,12,1,366,118,106,251,0
2022-11-06,08:57:49,13,1,563,217,35,78,0
2023-06-22,06:36:57,17,1,305,61,67,252,1
2022-12-14,11:05:22,13,1,586,273,39,140,1
2024-05-30,13:15:48,2,1,221,114,40,89,0
2024-09-16,13:28:40,9,3,434,253,102,185,1
2022-02-23,15:09:28,3,3,370,277,98,290,1
2024-10-12,14:34:55,5,3,239,122,88,134,1
2024-09-26,16:12:06,17,4,525,75,68,67,1
2023-05-07,16:37:43,21,2,526,145,98,277,0
2023-07-20,23:54:37,2,1,507,204,50,238,0
2024-12-23,14:11:53,10,3,441,296,50,279,0
2024-08-26,14:15:33,8,1,401,296,76,268,0
2024-04-20,21:13:11,10,1,259,290,63,100,1
2022-02-10,10:03:46,20,2,291,262,91,190,1
2023-07-31,11:15:35,15,1,355,298,48,107,1
2022-09-24,10:00:01,9,3,599,170,90,146,0
2022-08-20,09:25:32,12,3,282,245,83,194,0
2024-05-01,08:36:51,15,1,503,93,47,298,1
2024-04-14,18:56:08,8,1,422,171,14,63,1
2023-03-10,12:31:54,13,1,545,132,60,84,1
2024-08-07,17:46:10,12,1,285,66,115,91,1
2022-04-29,08:22:56,7,1,219,213,43,284,0
2024-12-02,10:31:44,6,3,379,162,72,32,0
2024-01-22,14:16:25,23,1,587,248,84,58,0
2024-09-26,12:58:21,12,1,274,232,83,156,0
2023-09-26,23:29:49,8,1,570,283,92,135,1
2022-05-09,08:38:35,15,2,248,218,27,272,1
2023-01-03,10:01:38,22,1,220,217,22,51,0
2023-02-21,13:30:39,9,1,337,210,90,217,0
2024-05-16,15:57:15,10,3,338,292,90,298,1
2022-09-02,12:30:28,1,4,305,79,103,30,0
2024-08-02,15:43:34,5,1,585,238,115,239,1
2023-09-19,13:34:16,1,2,494,74,86,220,0
2024-10-28,18:12:05,4,2,252,61,72,244,1
2023-06-05,20:56:34,17,2,417,192,43,80,0
2022-09-15,03:52:55,19,2,561,205,94,268,1
2023-04-12,08:43:19,18,3,199,184,50,282,0
2023-04-29,12:45:30,16,1,536,141,65,72,1
2024-07-05,12:14:50,11,3,385,179,102,47,0
2023-01-17,09:47:07,24,4,597,252,91,148,0
2023-01-31,16:56:53,6,4,479,273,44,67,0
2024-11-01,20:40:12,2,2,503,209,81,67,1
2024-11-04,14:06:57,16,4,381,188,10,53,1
2023-03-17,15:29:09,2,1,597,227,61,280,0
2022-03-27,06:23:50,5,2,238,228,111,104,1
2022-09-19,15:23:04,10,1,410,219,86,81,0
2023-08-10,13:24:45,21,2,519,141,41,78,0
2023-10-29,17:32:56,6,3,483,277,27,84,1
2022-04-11,10:07:11,4,1,377,77,66,97,1
2023-11-28,17:41:04,5,2,570,209,66,200,0
2024-04-17,19:04:51,13,1,475,164,53,156,1
2023-04-29,13:54:41,12,1,464,61,77,254,0
2022-04-17,10:59:51,8,3,405,292,113,257,0
2022-07-01,17:43:48,5,3,358,117,118,177,0
2022-03-22,09:02:31,19,4,465,157,65,190,1
2023-06-19,18:01:55,25,2,443,139,100,167,0
2024-09-12,12:47:41,22,4,258,246,50,273,0
2024-03-26,12:27:32,5,3,424,174,49,265,0
2022-04-26,17:16:02,13,2,180,164,58,185,0
2023-11-26,10:16:49,1,2,569,76,70,253,0
2022-08-19,04:53:57,24,4,478,136,87,56,0
2022-02-10,16:19:39,1,1,558,122,26,206,0
2023-05-27,14:34:25,10,3,432,289,91,37,1
2022-08-10,15:10:48,10,1,262,96,39,297,1
2024-03-09,11:14:35,8,3,543,176,29,189,1
2022-06-20,17:03:35,3,1,540,189,115,199,1
2024-08-13,13:41:40,1,1,473,173,99,171,1
2024-09-20,11:59:24,2,2,449,70,106,145,1
2023-12-14,17:30:13,21,1,460,89,40,65,0
2023-12-22,14:57:43,1,2,552,201,111,82,0
2022-03-18,12:50:31,20,4,335,271,44,108,0
2024-11-22,15:20:39,23,2,573,258,60,231,1
2023-10-21,14:35:48,20,2,411,80,115,171,0
2023-10-24,09:43:26,7,2,219,155,21,178,1
2022-07-01,13:32:25,13,1,333,115,31,179,1
2022-08-29,15:46:49,12,1,202,89,72,269,1
2022-04-26,18:16:52,22,1,580,145,111,246,0
2023-06-06,12:06:41,9,1,452,287,60,117,1
2023-06-26,19:59:58,21,3,497,211,98,60,0
2022-10-04,05:04:47,13,3,370,123,65,143,0
2023-03-26,17:49:15,22,1,440,139,36,182,1
2024-12-15,21:45:26,20,3,184,249,21,211,0
2024-04-17,17:53:58,8,1,239,291,29,220,0
2024-11-06,12:22:34,14,1,231,190,112,66,1
2022-04-19,12:34:27,21,1,487,162,83,232,1
2022-11-14,12:49:42,8,1,279,224,108,218,0
2023-12-14,14:11:12,3,2,351,241,13,198,1
2024-03-26,14:44:19,16,1,396,187,89,294,0
2023-06-11,11:18:23,10,1,374,121,43,96,0
2023-08-16,16:51:17,10,1,596,179,25,291,0
2022-04-06,19:15:06,14,2,374,186,69,207,0
2022-12-05,14:01:01,11,2,359,181,10,181,0
2024-07-06,09:40:06,21,1,584,293,78,45,1
2022-12-04,12:12:10,22,1,535,258,112,294,0
2023-08-18,05:22:20,16,1,378,130,38,188,0
2022-09-28,15:21:24,10,4,565,171,92,81,0
2023-05-16,10:33:16,14,3,490,198,52,88,1
2024-02-20,15:17:16,3,1,555,216,47,216,0
2023-12-12,08:26:16,12,4,596,163,70,271,1
2022-03-27,11:16:09,9,1,248,186,55,132,0
2022-03-08,14:01:37,7,1,341,137,90,292,0
2022-03-08,18:32:37,12,3,338,280,41,233,1
2022-08-02,14:55:08,5,3,410,151,19,281,0
2023-12-16,18:10:00,15,1,450,148,42,134,0
2023-03-25,23:57:55,18,3,338,250,114,69,0
2023-05-19,11:18:34,8,2,389,126,47,160,0
2023-03-20,06:54:10,11,3,464,198,120,247,0
2023-07-23,19:29:55,7,1,318,206,79,247,0
2024-10-14,07:02:20,13,1,319,185,53,154,1
2022-11-29,14:42:40,24,1,294,254,85,200,0
2023-02-25,13:02:50,23,1,202,224,45,271,1
2024-06-09,15:52:39,16,1,244,174,71,93,1
2023-11-18,09:28:44,23,1,214,153,49,199,0
2024-06-17,10:34:46,1,3,474,282,117,227,0
2024-01-27,14:26:26,15,1,282,100,48,181,0
2022-08-30,23:07:03,21,1,276,101,24,247,1
2024-10-23,16:18:58,21,1,469,269,10,182,0
2022-01-01,14:15:47,19,2,370,245,88,134,1
2023-10-13,12:56:42,6,1,368,134,58,223,0
2023-01-08,17:24:44,9,1,515,182,46,95,1
2023-12-05,16:51:03,7,1,381,293,44,218,1
2024-09-23,15:58:58,5,2,580,286,33,299,0
2024-09-22,15:51:35,10,2,187,280,87,194,1
2024-08-07,16:58:42,25,4,356,292,107,62,1
2024-06-28,14:01:25,4,1,325,86,102,280,0
2022-07-13,12:03:03,19,1,575,112,13,224,1
2022-09-27,08:23:28,17,1,521,222,48,239,0
2022-06-10,08:38:13,25,2,566,84,33,164,1
2022-05-02,08:11:02,3,1,303,67,109,200,1
2023-11-18,08:40:56,16,3,317,132,59,210,0
2022-05-20,09:08:31,14,1,323,296,26,293,1
2022-07-03,10:20:36,24,1,225,116,96,46,0
2022-08-19,15:13:32,2,1,376,144,100,116,0
2022-03-13,17:46:06,25,1,251,235,49,242,0
2022-06-20,18:27:36,6,1,332,130,92,52,0
2024-05-14,09:57:10,21,3,386,100,20,275,1
2024-04-19,09:00:25,11,1,373,187,78,263,1
2022-10-29,09:30:30,18,1,373,116,68,78,1
2024-04-25,17:29:48,21,2,210,146,59,73,1
2022-04-13,18:31:50,22,3,436,225,73,98,0
2022-04-09,18:28:38,25,3,216,208,91,94,0
2024-10-29,11:02:29,12,4,358,257,53,160,1
2022-04-27,11:02:51,18,1,449,72,39,215,1
2023-02-19,15:04:13,12,1,461,287,16,283,1
2024-08-04,06:58:48,8,2,477,126,61,124,0
2023-10-08,16:34:31,3,2,587,173,106,145,1
2023-08-28,06:46:43,6,1,533,135,35,223,0
2023-12-13,13:25:12,14,1,396,232,20,198,0
2024-01-04,18:51:35,11,2,407,228,62,266,1
2023-01-21,13:14:41,1,3,391,102,93,246,1
2024-10-28,09:37:09,22,1,226,224,36,46,1
2024-02-01,16:58:07,16,1,294,74,48,80,0
2024-12-21,12:48:20,9,1,343,172,16,185,0
2022-03-10,15:56:29,14,1,235,197,63,142,0
2023-10-22,14:48:07,22,1,374,299,37,110,0
2024-04-24,17:22:43,4,1,583,93,118,271,1
2023-12-01,19:49:39,21,2,308,269,97,223,0
2024-10-08,17:35:07,1,1,337,237,77,300,1
2022-05-10,15:24:03,11,1,310,71,115,179,0
2022-06-16,11:40:19,5,1,324,155,43,249,0
2023-02-04,12:40:25,11,2,324,243,106,161,1
2024-10-14,15:56:40,6,3,505,260,111,149,1
2024-03-11,19:38:46,9,1,546,147,18,137,1
2024-10-22,12:18:04,10,2,502,277,83,48,0
2024-04-19,16:44:13,25,1,316,198,112,172,1
2022-07-16,17:07:23,11,1,453,83,117,182,0
2024-12-13,17:12:45,19,1,349,295,76,91,1
2023-09-08,14:35:23,6,3,598,267,104,276,1
2022-12-04,13:28:34,11,2,597,197,102,211,1
2022-08-26,12:27:28,1,1,272,291,34,201,0
2022-06-22,18:27:58,12,1,590,272,68,252,1
2022-10-31,09:20:42,22,1,210,208,62,182,1
2024-12-12,15:47:17,14,2,595,164,51,263,0
2023-11-07,17:01:12,23,1,519,270,34,131,1
2023-08-15,20:22:37,10,2,312,125,94,254,1
2023-06-20,11:30:18,9,3,597,289,81,242,1
2022-11-01,15:20:15,7,1,480,161,108,53,1
2023-10-26,17:40:28,20,1,209,160,32,115,1
2024-05-26,17:21:07,24,1,342,271,23,155,1
2022-09-22,09:47:28,16,1,545,226,43,196,1
2023-05-01,09:35:51,15,1,592,190,115,42,1
2023-10-23,13:19:21,23,1,542,190,112,281,1
2023-11-30,14:04:38,7,1,307,172,117,181,1
2022-08-15,13:25:37,25,2,425,130,100,293,1
2022-01-14,11:16:32,12,2,187,145,50,248,0
2024-09-24,07:13:05,10,4,533,271,24,67,1
2024-01-16,14:59:37,8,2,422,180,119,265,1
2022-02-16,10:22:35,13,3,510,65,68,245,1
2024-07-01,14:09:02,25,3,405,176,84,33,1
2023-03-13,07:37:56,5,1,299,70,22,136,1
2023-11-11,18:13:59,15,3,488,254,107,106,1
2022-06-12,12:40:39,7,3,544,183,38,262,1
2023-10-03,14:57:56,14,1,356,259,67,121,0
2022-12-02,16:30:30,18,2,372,239,65,55,1
2023-04-12,06:18:50,19,1,374,221,16,157,0
2022-07-03,15:47:13,15,1,275,185,111,134,1
2023-12-06,12:29:30,14,1,264,254,71,281,0
2023-05-15,13:00:37,12,1,596,205,103,260,1
2024-07-13,18:16:54,15,4,283,94,114,205,0
2024-09-07,07:42:56,24,4,397,65,107,199,1
2022-12-10,16:48:48,6,3,344,94,20,204,1
2024-10-13,19:17:17,13,3,553,173,28,112,1
2022-09-05,15:03:17,20,3,357,225,96,55,1
2022-09-26,13:47:10,9,4,586,124,51,83,0
2022-03-16,11:28:33,3,1,549,118,119,133,1
2022-07-31,16:40:49,23,1,345,179,69,182,0
2022-11-25,09:40:38,24,1,592,276,59,136,1
2022-10-29,08:53:53,5,1,319,230,92,97,0
2023-03-25,15:12:04,14,1,234,116,78,49,1
2023-01-14,20:04:05,5,2,273,141,50,226,0
2024-07-02,17:18:49,15,1,588,283,115,229,0
2024-08-26,10:11:52,24,1,330,62,108,293,0
2022-03-22,14:41:14,20,1,504,148,63,258,1
2022-04-21,13:16:19,17,1,516,254,35,117,0
2023-07-29,21:30:40,25,1,292,193,120,144,0
2022-09-17,13:06:10,7,4,497,285,42,231,1
2024-02-12,11:42:30,25,4,377,128,87,69,0
2022-04-05,10:31:39,13,1,443,249,73,209,0
2022-04-12,12:39:35,8,1,473,79,47,160,1
2023-10-11,12:21:07,5,1,253,260,88,72,0
2022-05-17,15:13:26,25,2,279,81,114,111,1
2024-05-12,13:03:21,1,1,388,189,104,200,1
2023-06-11,22:16:08,10,4,344,263,99,142,0
2023-08-11,21:09:07,11,1,408,285,47,153,1
2023-03-22,13:05:27,21,4,245,277,25,286,0
2023-03-05,15:35:48,15,3,424,181,112,133,0
2022-07-07,15:16:33,18,1,405,291,82,274,0
2024-08-17,08:41:00,7,1,456,127,12,215,0
2024-07-24,12:23:28,4,1,350,158,44,152,1
2022-09-14,10:51:46,13,1,376,213,54,49,1
2023-03-30,11:22:58,24,1,357,183,97,48,0
2023-03-24,19:30:27,9,1,236,277,57,138,1
2023-09-06,15:03:03,14,3,199,130,17,246,0
2023-12-02,14:51:56,3,3,462,227,31,55,1
2023-02-11,13:03:09,1,4,399,76,97,120,0
2024-10-03,15:09:23,17,2,423,98,74,272,0
2023-01-16,11:19:42,11,1,593,230,14,115,0
2024-01-18,10:49:42,21,1,549,157,79,96,0
2022-11-28,14:18:23,2,2,190,98,18,217,0
2022-07-19,09:11:00,13,3,396,125,71,64,1
2022-12-17,12:50:04,2,1,314,140,46,275,1
2023-02-19,20:35:42,17,1,490,149,22,61,0
2023-11-07,17:49:45,15,2,286,100,18,162,0
2024-05-20,16:06:38,1,1,399,152,88,42,1
2023-11-14,04:58:04,25,1,568,86,40,208,1
2023-03-07,12:37:21,4,3,310,87,66,279,1
2024-12-25,07:16:17,4,1,451,269,114,56,0
2023-08-06,06:50:39,9,1,246,100,24,224,1
2022-01-21,16:44:40,4,1,216,111,25,235,0
2024-12-17,08:42:32,3,3,376,300,63,36,1
2024-03-10,14:33:04,17,4,292,96,34,252,0
2022-09-20,17:01:42,9,2,562,146,65,75,0
2024-09-09,13:58:18,25,1,555,173,97,246,0
2022-09-07,11:01:04,11,3,355,70,42,98,1
2023-11-17,04:53:03,17,1,345,225,63,281,1
2024-10-01,12:31:42,1,4,485,100,41,219,0
2023-01-31,12:02:04,14,1,400,117,88,120,1
2022-04-19,10:10:40,22,2,570,239,36,197,1
2024-07-11,17:33:38,20,4,452,270,22,244,1
2023-09-12,19:05:20,22,1,489,264,73,291,1
2023-02-17,17:47:47,21,1,453,192,78,146,0
2023-09-27,11:08:00,9,1,239,260,94,131,1
2023-07-15,14:06:23,2,1,572,67,35,65,0
2024-08-10,13:12:06,24,1,365,258,108,186,0
2024-02-24,16:02:13,11,3,444,74,57,187,0
2023-10-08,17:04:52,15,1,271,272,30,217,0
2023-07-07,19:45:45,16,2,181,240,55,148,0
2024-11-10,10:03:36,22,1,250,95,16,179,0
2023-11-21,09:42:07,2,2,268,70,40,53,0
2024-12-14,17:18:36,7,1,332,111,82,76,1
2024-07-01,14:53:20,23,1,313,146,40,151,1
2023-01-11,18:36:00,4,4,549,122,99,45,0
2023-07-08,18:51:08,8,1,515,175,22,122,0
2022-06-28,15:20:24,21,1,182,177,29,44,0
2023-02-24,16:34:33,22,2,508,259,31,285,1
2022-11-01,12:09:42,14,2,438,128,104,234,1
2023-05-18,16:11:25,18,2,578,189,59,172,1
2022-07-28,10:13:20,13,3,238,165,33,30,0
2022-06-12,13:47:43,13,1,313,87,118,93,0
2024-03-03,15:44:58,16,1,507,265,12,82,0
2024-11-19,11:10:57,21,2,594,231,118,239,1
2024-04-10,17:22:59,16,2,450,212,26,277,1
2024-10-09,14:52:41,9,1,525,223,87,269,1
2022-12-01,11:47:49,4,1,589,249,84,203,0
2023-06-05,13:27:38,1,1,476,182,117,189,0
2024-02-17,05:00:37,22,2,454,233,109,93,1
2022-11-27,11:34:30,22,2,403,197,109,65,1
2023-02-08,15:53:25,11,1,222,189,24,205,1
2022-01-03,06:06:57,2,2,552,227,11,293,0
2023-10-16,14:15:37,4,1,549,107,116,95,1
2022-12-03,18:09:51,23,3,292,248,56,146,1
2023-12-13,14:38:07,12,2,231,241,24,66,0
2023-02-17,12:28:07,12,4,577,129,116,240,0
2022-02-07,20:53:24,21,1,551,111,14,274,1
2022-03-30,15:33:30,21,2,254,148,115,287,0
2023-09-13,14:00:25,23,1,435,270,96,160,1
2024-07-28,18:05:52,19,3,535,211,107,248,0
2022-05-26,21:51:21,18,2,473,185,25,207,0
2022-05-03,14:43:58,5,3,474,289,41,191,0
2022-08-29,07:16:54,22,2,528,205,21,172,0
2024-04-23,11:03:40,20,1,408,296,81,278,1
2024-05-03,10:12:33,21,3,534,294,70,96,1
2023-09-09,12:02:26,14,4,315,236,37,102,1
2023-10-01,10:31:45,13,3,201,123,79,281,1
2023-06-28,13:20:53,3,1,182,264,114,233,0
2024-03-14,06:26:07,15,1,417,238,63,254,0
2024-10-18,11:30:54,3,4,503,216,58,55,1
2023-05-09,16:29:58,9,3,595,178,27,63,1
2022-09-15,16:17:26,7,1,399,263,84,207,0
2022-02-02,17:21:19,25,1,381,187,84,59,1
2023-10-22,11:20:45,5,4,436,184,65,47,0
2022-02-12,19:54:32,4,1,465,282,16,95,1
2024-02-05,11:11:33,12,2,504,208,78,227,0
2024-10-30,20:45:15,7,3,254,142,17,131,1
2023-11-21,11:50:36,23,3,252,71,107,94,0
2022-11-27,22:21:38,4,2,237,212,43,102,1
2024-04-10,12:33:45,15,1,482,147,46,258,1
2022-12-20,14:30:17,20,1,549,77,94,280,1
2022-07-29,13:10:39,3,3,563,64,97,178,1
2022-05-19,14:10:39,12,3,223,225,17,158,0
2022-04-20,13:26:27,1,1,498,244,65,219,0
2024-01-15,14:50:03,22,3,467,263,65,267,1
2024-09-04,20:10:19,24,2,498,267,89,173,0
2024-12-05,19:37:08,22,2,468,248,108,58,0
2024-10-09,11:37:00,5,3,446,240,18,290,1
2023-11-17,08:32:16,8,3,395,141,26,126,1
2023-02-05,11:50:27,3,2,182,280,65,151,0
2022-06-28,12:42:44,10,1,449,165,35,116,0
2022-02-25,14:18:15,23,1,541,118,18,167,0
2024-02-11,20:53:11,5,1,417,98,77,64,1
2024-07-12,17:52:26,14,1,499,274,71,223,1
2023-02-07,13:00:25,14,3,287,100,48,114,1
2023-12-30,06:19:15,7,2,187,171,111,154,0
2023-10-12,11:57:23,13,1,224,182,86,124,1
2023-12-17,13:55:43,23,2,184,295,32,45,1
2024-06-09,13:30:17,22,1,463,265,108,286,1
2022-07-02,05:02:35,23,1,598,238,72,175,1
2022-10-01,13:21:25,19,4,324,237,77,41,1
2024-11-01,12:19:33,17,1,576,194,49,261,0
2024-02-09,15:49:25,9,1,260,217,85,120,1
2024-10-17,09:35:19,12,1,291,295,55,297,1
2022-11-03,08:43:03,8,1,554,272,53,174,0
2022-04-19,20:38:23,14,4,515,263,21,31,0
2024-12-25,12:37:40,24,1,573,185,34,249,0
2024-01-08,17:36:54,8,2,557,72,34,150,1
2023-02-07,08:32:05,23,1,420,74,100,286,1
2022-02-09,11:44:23,1,1,245,273,104,153,0
2022-05-25,11:35:22,20,4,219,247,30,244,1
2023-07-27,08:39:53,21,1,233,300,88,275,0
2022-06-24,13:22:33,6,2,290,73,82,270,1
2024-10-01,17:16:35,3,1,429,237,85,53,1
2023-10-11,11:01:29,12,1,182,70,62,292,0
2023-12-12,11:01:02,16,1,188,117,56,143,0
2022-12-05,20:56:54,18,2,476,212,44,257,1
2022-01-06,14:30:05,23,1,587,232,58,297,0
2023-01-17,22:28:19,8,1,236,147,75,248,1
2022-08-22,13:52:07,4,4,584,202,64,95,0
2023-11-07,19:15:58,17,1,284,81,54,237,0
2023-01-24,06:29:07,22,2,556,83,56,258,1
2024-11-13,14:19:44,25,2,406,205,63,231,1
2024-05-25,09:24:04,19,2,235,184,79,174,0
2024-02-12,20:01:13,25,3,204,67,49,118,1
2022-03-21,12:17:44,7,3,257,86,85,186,1
2024-05-12,12:09:49,13,1,275,162,72,115,1
2024-09-17,15:42:02,14,4,251,78,97,67,0
2024-06-29,21:20:27,19,1,548,220,49,182,1
2024-07-05,13:47:41,20,1,289,213,66,129,1
2022-05-25,16:32:24,1,1,349,259,88,170,0
2024-03-11,16:59:31,19,4,297,83,110,297,1
2023-07-14,12:17:03,21,1,261,207,33,240,0
2023-01-17,21:23:17,4,4,480,205,110,42,1
2023-06-04,14:51:07,20,4,442,124,88,261,1
2024-09-16,07:08:03,1,1,526,299,11,72,0
2024-05-21,22:06:50,6,4,597,188,48,79,1
2024-06-28,18:36:27,25,1,349,97,51,84,1
2022-08-07,14:20:27,16,1,373,143,45,209,0
2022-08-15,09:20:32,19,1,195,191,99,75,1
2024-07-20,13:58:41,1,2,520,292,51,170,0
2023-12-18,10:51:38,14,1,252,217,65,58,0
2023-06-10,20:53:27,24,1,202,300,106,256,0
2023-05-03,18:47:43,4,4,185,299,75,107,0
2023-03-18,11:57:09,24,4,390,67,41,84,1
2023-08-13,11:20:06,25,1,193,101,27,230,0
2024-04-03,16:20:08,17,3,420,171,20,152,1
2024-07-28,13:41:38,25,1,487,291,59,150,0
2022-12-01,18:58:16,13,1,557,193,23,297,0
2023-11-15,15:31:42,11,3,386,110,16,37,0
2023-02-12,18:33:34,20,4,237,101,27,147,1
2023-11-17,13:08:50,1,3,583,84,113,191,1
2022-04-23,11:18:28,16,1,417,283,79,284,1
2024-07-04,15:50:03,13,2,348,80,74,38,1
2023-09-24,09:38:17,14,1,226,125,92,248,0
2023-11-09,12:17:56,17,3,428,246,70,292,1
2024-05-25,11:08:27,20,1,362,265,58,49,0
2023-09-09,16:45:15,2,1,227,192,37,77,0
2024-06-07,18:34:15,24,1,572,283,60,234,1
2023-11-08,19:05:12,15,4,364,185,63,256,1
2022-11-18,14:30:31,7,3,291,223,11,113,1
2023-05-24,12:26:31,12,1,240,191,15,129,1
2023-05-06,13:21:43,17,1,379,107,34,103,1
2023-01-20,13:58:23,14,1,260,81,95,123,1
2022-12-28,10:09:32,12,1,469,128,119,105,0
2024-07-01,08:25:54,11,2,441,280,25,139,1
2022-04-18,11:52:01,24,1,381,104,118,286,0
2023-12-06,11:20:20,1,2,392,173,83,288,0
2024-11-07,12:23:45,11,1,523,191,49,257,0
2024-12-30,17:33:34,2,2,197,222,114,104,1
2022-02-26,10:14:25,3,4,200,155,98,224,1
2023-03-10,17:35:06,19,1,309,96,97,257,0
2023-10-05,13:50:05,8,1,220,135,50,261,0
2022-10-19,02:45:25,10,1,499,271,39,259,1
2023-03-14,11:31:09,22,1,413,181,38,249,1
2024-11-27,18:42:18,18,3,199,291,113,37,1
2024-11-20,20:44:22,11,1,369,254,87,220,0
2024-10-16,09:52:51,2,1,280,253,69,231,1
2022-05-12,16:29:23,19,4,306,264,93,176,0
2022-12-24,14:25:34,12,4,416,286,92,202,1
2024-05-29,13:03:08,5,1,467,115,29,235,1
2023-02-28,15:58:49,20,1,282,118,34,232,1
2023-02-25,12:29:59,24,1,511,227,77,193,1
2022-09-03,20:23:04,8,4,396,176,18,262,0
2024-07-06,18:37:25,17,1,206,73,18,138,0
2022-07-20,12:54:38,23,2,439,186,63,107,0
2024-09-21,15:21:43,11,2,253,78,70,166,0
2022-07-27,04:37:23,17,1,367,113,59,121,0
2022-08-11,04:46:12,16,1,520,203,17,235,0
2022-08-21,10:44:52,19,3,285,168,62,61,0
2022-05-16,14:41:54,17,1,535,69,21,267,0
2022-07-19,13:06:01,9,1,578,97,91,202,0
2024-04-05,17:58:55,1,2,243,191,108,121,1
2024-10-03,13:04:10,9,1,489,236,64,117,1
2024-01-14,15:14:53,24,3,375,184,79,279,1
